	Gene Symbol	CD44+ N37	CD44+ N39	CD44+ N40	CD44+ N152	CD44+ N161	CD44+ N172	t-value	q-value	p-value	PseudoFC
390	SLC25A43	8.0965491	7.926009	7.5008617	1.0866873	1.2054667	0.6019289	-1.714560415	4.96E-02	1.16E-03	-118.69229
391	DNHD1	8.7839604	7.6640611	8.0895532	5.5826351	1.2054667	0.6019289	-1.066843604	5.14E-02	8.44E-03	-118.1181206
392	CYHR1	8.4330597	7.6153768	8.0895532	6.7770801	1.2054667	0.6019289	-0.904079679	6.57E-02	1.68E-02	-118.1181206
393	PROSER1	8.085359	8.0654383	7.2508437	1.0866873	1.2054667	0.6019289	-1.673022607	4.96E-02	1.34E-03	-117.7752267
394	KIFC3	8.7839604	9.5468566	7.481604	6.9599943	1.2054667	0.6019289	-0.968105352	5.73E-02	1.24E-02	-117.7574976
395	XIRP1	5.6586086	7.9653908	8.9037393	1.0866873	1.2054667	0.6019289	-1.381740013	4.96E-02	3.16E-03	-117.6782154
396	RUSC1	8.4850778	7.4768994	8.2799514	6.4501951	1.2054667	0.6019289	-0.945182934	5.96E-02	1.37E-02	-117.3741127
397	KIAA1549	7.5792405	8.2991672	7.9563845	1.0866873	6.3900594	0.6019289	-0.934478843	6.10E-02	1.44E-02	-116.9458772
398	LYN	7.463005	8.9099134	7.8402254	1.0866873	1.2054667	0.6019289	-1.681654987	4.96E-02	1.30E-03	-116.2491308
399	S100A7	7.9188379	8.6846063	7.4620859	1.0866873	1.2054667	0.6019289	-1.697906723	4.96E-02	1.24E-03	-116.1750909
400	KRT7	8.7418194	11.8243128	7.4620859	1.0866873	8.3687411	0.6019289	-0.910265331	6.47E-02	1.63E-02	-116.1750909
401	UBE2Q1	8.9960085	8.7760413	7.4620859	8.1174489	1.2054667	0.6019289	-0.82138717	8.54E-02	2.72E-02	-116.1750909
402	ZC3H18	8.1830764	7.7567626	8.0638846	6.1822306	1.2054667	0.6019289	-0.96572928	5.74E-02	1.25E-02	-116.0351384
403	ITPK1	8.062715	8.214531	8.0377511	7.1223122	1.2054667	0.6019289	-0.878801921	6.99E-02	1.94E-02	-115.9411012
404	CLK3	7.9188379	8.0533052	8.3976469	6.6408414	1.2054667	0.6019289	-0.934301045	6.10E-02	1.44E-02	-115.1873542
405	ZNF195	8.0965491	8.0533052	7.6463154	7.268205	1.2054667	0.6019289	-0.833328386	8.16E-02	2.51E-02	-115.1873542
406	RAD21	8.0512583	8.0654383	8.0245047	7.1725999	1.2054667	0.6019289	-0.863633724	7.31E-02	2.08E-02	-115.0240391
407	TNK2	7.4456083	8.8827436	8.5347669	6.5294995	1.2054667	0.6019289	-0.968614125	5.73E-02	1.24E-02	-114.8557622
408	CCDC71	8.6384218	8.3195726	7.4423001	2.6271932	1.2054667	0.6019289	-1.494359426	4.96E-02	2.27E-03	-114.5926879
409	GFM1	8.8449503	8.9166266	7.4423001	7.3137327	1.2054667	0.6019289	-0.900747633	6.63E-02	1.71E-02	-114.5926879
410	USP54	8.3134756	8.1702751	7.4423001	6.7105675	1.2054667	0.6019289	-0.898399296	6.67E-02	1.73E-02	-114.5926879
411	ITGA10	7.7448535	7.440099	8.2799514	1.0866873	1.2054667	0.6019289	-1.688102437	4.96E-02	1.28E-03	-114.4179877
412	CITED4	7.9188379	9.4576082	6.7371315	1.0866873	1.2054667	0.6019289	-1.549867771	4.96E-02	1.98E-03	-113.9415836
413	CREB1	7.8411348	7.9126391	8.5897647	1.0866873	7.7510357	0.6019289	-0.8179622	8.65E-02	2.78E-02	-113.4530692
414	FBXW2	9.1218267	8.5953745	7.4222392	7.0434341	1.2054667	0.6019289	-0.925072897	6.19E-02	1.51E-02	-113.0102885
415	CUL9	7.4971815	7.4213407	8.5253933	1.0866873	1.2054667	0.6019289	-1.648265224	4.96E-02	1.46E-03	-112.9399295
416	UNC50	8.7130255	7.6956281	7.8994736	1.0866873	7.6833888	0.6019289	-0.821592775	8.54E-02	2.71E-02	-112.4224448
417	CNTFR	7.893399	7.08238	8.3346422	1.0866873	1.2054667	0.6019289	-1.633825233	4.96E-02	1.52E-03	-111.9500755
418	CSPP1	6.3818471	7.9523826	8.0111355	1.0866873	1.2054667	0.6019289	-1.501080745	4.96E-02	2.21E-03	-111.8691825
419	ADCK5	8.5104001	7.4023354	7.7941359	1.0866873	1.2054667	0.6019289	-1.68060118	4.96E-02	1.31E-03	-111.4618743
420	TLE4	7.5139709	7.9910605	8.8671038	7.147675	1.2054667	0.6019289	-0.873886546	7.10E-02	2.00E-02	-110.323311
421	SRCAP	7.5139709	7.3830764	8.313014	1.0866873	1.2054667	0.6019289	-1.652071958	4.96E-02	1.44E-03	-109.9838222
422	TM4SF18	8.2039211	7.8297091	7.3812609	1.0866873	1.2054667	0.6019289	-1.686526041	4.96E-02	1.30E-03	-109.8455017
423	CCDC167	8.5838045	7.9910605	7.3812609	5.9712523	1.2054667	0.6019289	-0.982586278	5.63E-02	1.17E-02	-109.8455017
424	TMEM53	9.3162351	9.3276354	8.9674264	7.7708426	2.5373444	0.6019289	-0.94368197	5.98E-02	1.38E-02	-109.8119015
425	GET4	7.6108005	8.4079855	7.9840197	7.1971015	1.2054667	0.6019289	-0.851348292	7.62E-02	2.24E-02	-109.7862091
426	MIB2	7.5951068	7.9782827	8.050877	6.2304884	1.2054667	0.6019289	-0.937045989	6.07E-02	1.42E-02	-109.3505041
427	ADRB3	7.9061745	7.4213407	7.8552671	1.0866873	1.2054667	0.6019289	-1.692806226	4.96E-02	1.26E-03	-109.0298814
428	SLC4A2	8.8382996	7.843866	7.8552671	1.0866873	7.9937674	0.6019289	-0.803232363	9.10E-02	3.02E-02	-109.0298814
429	PARN	9.545842	7.9653908	7.4222392	7.704022	1.2054667	0.6019289	-0.840559145	7.91E-02	2.39E-02	-108.3776979
430	TRIP4	9.2068962	8.2784691	7.3603269	5.6551006	1.2054667	0.6019289	-1.066136222	5.14E-02	8.46E-03	-108.2631145
431	ZFAND2B	8.5020086	7.843866	8.2910567	1.0866873	1.2054667	7.7187266	-0.818764938	8.64E-02	2.77E-02	-108.1716545
432	MICU1	8.4418607	7.5649923	7.9563845	6.6761254	1.2054667	0.6019289	-0.904709839	6.55E-02	1.68E-02	-107.7032389
433	PRRG1	8.559749	7.9523826	7.7784397	6.5675757	1.2054667	0.6019289	-0.936403251	6.07E-02	1.43E-02	-107.4048923
434	CENPO	8.4152951	7.9523826	7.4423001	6.5294995	1.2054667	0.6019289	-0.911417367	6.45E-02	1.62E-02	-107.4048923
435	TMEM63A	8.4152951	7.8297091	7.0821113	1.0866873	1.2054667	0.6019289	-1.628461023	4.96E-02	1.55E-03	-107.1153742
436	MTAP	7.8543794	7.8297091	7.5754206	1.0866873	2.8554202	0.6019289	-1.403361023	4.96E-02	3.00E-03	-107.1153742
437	ABCD1	8.2745933	7.3437697	8.7512612	6.4903918	1.2054667	0.6019289	-0.944800461	5.96E-02	1.37E-02	-107.027728
438	TMOD1	9.5741372	8.3296681	7.3390847	6.4903918	1.2054667	0.6019289	-0.985105936	5.61E-02	1.15E-02	-106.6807318
439	BRAT1	8.8581604	7.9523826	7.3390847	6.9015613	1.2054667	0.6019289	-0.885930455	6.85E-02	1.86E-02	-106.6807318
440	ZFYVE1	7.8142752	7.939256	9.1308694	5.9133149	1.2054667	0.6019289	-1.042998888	5.22E-02	9.23E-03	-106.4320874
441	SERINC2	7.8142752	9.2500252	6.0316576	1.0866873	1.2054667	0.6019289	-1.431606119	4.96E-02	2.80E-03	-105.9755664
442	LOC152217	7.9925691	7.926009	7.7138893	7.4626381	1.2054667	0.6019289	-0.804666039	9.07E-02	3.00E-02	-105.4592832
443	CX3CL1	8.3038528	9.1047412	7.3175252	5.0495858	1.2054667	0.6019289	-1.136606456	5.00E-02	6.64E-03	-105.0983536
444	ABLIM2	8.4593032	7.3033622	7.7625708	1.0866873	1.2054667	0.6019289	-1.66185065	4.96E-02	1.38E-03	-104.0716479
445	CFP	7.9061745	7.3437697	7.9840197	6.6761254	1.2054667	0.6019289	-0.863006793	7.32E-02	2.09E-02	-104.0193286
446	LDLRAP1	7.786906	8.2991672	6.0560619	1.0866873	1.2054667	0.6019289	-1.439187606	4.96E-02	2.76E-03	-103.9840689
447	N4BP1	8.1935364	7.7863852	6.8314096	1.0866873	1.2054667	0.6019289	-1.581234598	4.96E-02	1.78E-03	-103.9465389
448	IDH3A	7.9805393	7.5649923	7.2956386	1.0866873	1.2054667	0.6019289	-1.651366521	4.96E-02	1.45E-03	-103.5159803
449	IARS	8.518743	8.1129752	7.2956386	6.7442069	1.2054667	0.6019289	-0.892554622	6.75E-02	1.79E-02	-103.5159803
450	SELRC1	7.7590076	7.8991443	7.5008617	1.0866873	1.2054667	0.6019289	-1.700155281	4.96E-02	1.22E-03	-103.5136769
451	BTBD10	8.0044995	7.8991443	7.6972902	6.6046733	1.2054667	0.6019289	-0.893691618	6.72E-02	1.77E-02	-103.5136769
452	DKFZp761E198	10.9881205	9.6309041	9.4609238	8.5086224	2.9023413	2.7782613	-0.928406191	6.16E-02	1.48E-02	-102.7263479
453	MEN1	8.6984102	7.1293668	7.7625708	1.0866873	1.2054667	0.6019289	-1.624573861	4.96E-02	1.58E-03	-102.2447866
454	WDR34	8.0512583	7.7567626	6.564874	1.0866873	1.2054667	0.6019289	-1.529456393	4.96E-02	2.06E-03	-101.8339871
455	TBCC	9.2823359	7.8717699	7.8096632	4.5400907	1.2054667	0.6019289	-1.223850645	4.96E-02	4.99E-03	-101.5680736
456	ST3GAL5	7.2590288	7.8991443	7.9563845	7.1725999	1.2054667	0.6019289	-0.803526046	9.09E-02	3.02E-02	-100.9222099
457	TERF2	7.8543794	7.6153768	8.0377511	6.5294995	1.2054667	0.6019289	-0.896274379	6.69E-02	1.75E-02	-100.3511085
458	RECQL4	6.7928648	7.7265191	8.5533334	1.0866873	1.2054667	0.6019289	-1.565773327	4.96E-02	1.88E-03	-99.72143967
459	ALDH9A1	8.9779688	7.2405467	7.8552671	6.6046733	1.2054667	0.6019289	-0.911140092	6.46E-02	1.62E-02	-99.63755699
460	C11orf91	7.2389721	8.9166266	8.9743323	6.1822306	1.2054667	0.6019289	-1.018032408	5.35E-02	1.01E-02	-99.52887028
461	MXD3	7.8411348	8.101237	7.2508437	3.7493131	1.2054667	0.6019289	-1.237265891	4.96E-02	4.77E-03	-99.43405496
462	MIIP	7.8411348	7.843866	7.6463154	6.6046733	1.2054667	0.6019289	-0.877983737	7.03E-02	1.96E-02	-99.43405496
463	LOC100506730	8.4418607	7.8991443	8.3238686	1.6938929	6.9843361	0.6019289	-0.894587493	6.72E-02	1.77E-02	-99.04249435
464	AVPI1	7.7161217	7.1748717	8.0377511	1.0866873	1.2054667	0.6019289	-1.642058323	4.96E-02	1.48E-03	-99.0053393
465	FOXC2	8.0044995	7.7111563	6.3692392	1.0866873	1.2054667	0.6019289	-1.490800072	4.96E-02	2.31E-03	-98.66516766
466	SLC9B2	8.5020086	7.8297091	7.7625708	7.147675	1.2054667	0.6019289	-0.861646901	7.35E-02	2.10E-02	-98.64967465
467	CRABP1	4.2098819	8.5002579	7.6972902	1.0866873	1.2054667	0.6019289	-1.148146775	5.00E-02	6.44E-03	-97.72141729
468	HRAS	8.5434862	8.3396934	7.2046135	7.704022	1.2054667	0.6019289	-0.800975915	9.21E-02	3.08E-02	-97.18653973
469	ZNF512	7.9805393	7.0089004	7.6804979	1.0866873	1.2054667	0.6019289	-1.609270458	4.96E-02	1.65E-03	-96.5905788
470	GPR133	8.3325307	6.1390574	7.6804979	1.0866873	1.2054667	0.6019289	-1.448796509	4.96E-02	2.63E-03	-96.5905788
471	MIR3682	6.8201191	7.6799309	8.2799514	1.0866873	1.2054667	0.6019289	-1.571922698	4.96E-02	1.85E-03	-96.55262725
472	SV2A	9.6894845	7.6799309	6.6010094	1.0866873	1.2054667	0.6019289	-1.501682231	4.96E-02	2.20E-03	-96.55262725
473	ZNF33A	7.671922	8.0774702	6.9482372	1.0866873	1.2054667	0.6019289	-1.597132956	4.96E-02	1.71E-03	-96.01811201
474	CSNK2A1P	11.2635145	11.4779465	10.9944785	8.7093547	1.2054667	4.6810971	-1.076350836	5.13E-02	8.19E-03	-95.83078903
475	HES6	8.0044995	6.8496647	7.6635078	1.0866873	1.2054667	0.6019289	-1.57850311	4.96E-02	1.80E-03	-95.45974195
476	KRT80	6.9736463	9.1395902	7.6635078	1.0866873	1.2054667	0.6019289	-1.57494503	4.96E-02	1.82E-03	-95.45974195
477	STX1A	7.1770729	8.5869821	8.4281467	5.3405168	1.2054667	0.6019289	-1.070095654	5.14E-02	8.36E-03	-95.34887174
478	RIN3	7.893399	7.1748717	8.1022182	6.4088472	1.2054667	0.6019289	-0.887065659	6.84E-02	1.84E-02	-95.20350534
479	MAP1A	8.0044995	7.1748717	9.232296	7.1223122	1.2054667	0.6019289	-0.871861884	7.16E-02	2.02E-02	-95.20350534
480	TBC1D8	7.6568826	7.8717699	6.6706745	1.0866873	1.2054667	0.6019289	-1.543889611	4.96E-02	1.99E-03	-95.02237149
481	MKNK1	7.7730243	7.3635569	8.257481	6.2304884	1.2054667	0.6019289	-0.921044084	6.27E-02	1.54E-02	-94.84879717
482	GATS	8.6074655	6.0924064	7.6463154	1.0866873	1.2054667	0.6019289	-1.437570115	4.96E-02	2.78E-03	-94.3289068
483	RHD	8.2844125	7.6956281	7.7625708	6.1323043	1.2054667	0.6019289	-0.954938167	5.85E-02	1.30E-02	-94.16402651
484	LCLAT1	9.9887526	7.8578854	7.1568531	4.1976103	1.2054667	0.6019289	-1.228448043	4.96E-02	4.94E-03	-94.02185473
485	GON4L	8.7560036	8.225386	7.1568531	6.32242	1.2054667	0.6019289	-0.947912754	5.93E-02	1.34E-02	-94.02185473
486	ATRIP	7.9061745	8.0410693	7.1568531	1.0866873	6.6948447	0.6019289	-0.856463294	7.49E-02	2.17E-02	-94.02185473
487	FZD5	8.518743	9.4804432	10.3553544	6.0269554	1.2054667	2.9363609	-1.152147834	4.99E-02	6.37E-03	-93.31792243
488	FAM173A	7.4801945	7.2189854	7.7465254	1.0866873	1.2054667	0.6019289	-1.631709047	4.96E-02	1.53E-03	-93.12255655
489	BIRC2	9.4356014	9.846632	9.3107812	7.5025051	2.9023413	0.6019289	-1.012483014	5.40E-02	1.03E-02	-92.62053515
490	FBRSL1	7.9061745	8.6608125	7.1323668	7.3794393	1.2054667	0.6019289	-0.810997289	8.87E-02	2.89E-02	-92.43952209
491	IL1RL1	12.1854726	12.5024742	11.7534205	5.6551006	6.1440192	0.6019289	-1.446586269	4.96E-02	2.67E-03	-92.43530004
492	PAG1	10.322392	7.1293668	8.2231054	1.0866873	8.1688761	0.6019289	-0.827229665	8.35E-02	2.62E-02	-92.24749547
493	ZNF496	7.7305591	7.5127845	7.9976413	4.5400907	1.2054667	0.6019289	-1.129082857	5.02E-02	6.78E-03	-92.09765111
494	LOC401588	7.7730243	6.0604012	7.6113033	1.0866873	1.2054667	0.6019289	-1.427715926	4.96E-02	2.83E-03	-92.06724184
495	FLJ31485	8.8113858	5.4876732	7.5934735	1.0866873	1.2054667	0.6019289	-1.335190989	4.96E-02	3.57E-03	-90.93641216
496	NIP7	7.4971815	7.7111563	7.3812609	1.0866873	1.2054667	0.6019289	-1.656555176	4.96E-02	1.41E-03	-90.86731728
497	SURF6	8.0965491	7.7111563	7.1074578	5.4258059	1.2054667	0.6019289	-0.986425466	5.60E-02	1.14E-02	-90.85719646
498	TUBBP5	7.7015384	8.3195726	7.5198657	4.1976103	1.2054667	0.6019289	-1.194741205	4.98E-02	5.45E-03	-90.26355767
499	ZDHHC13	7.5792405	7.7265191	4.4498938	1.0866873	1.2054667	0.6019289	-1.161474288	4.99E-02	6.18E-03	-90.04368463
500	FAM105B	7.786906	7.4213407	7.6972902	7.2911484	1.2054667	0.6019289	-0.780864829	9.97E-02	3.50E-02	-89.99815478
501	ATXN2	7.5951068	7.6956281	8.1759589	7.221194	1.2054667	0.6019289	-0.819126464	8.62E-02	2.76E-02	-89.89452721
502	PMS2	7.6868062	7.3437697	7.2046135	1.0866873	1.2054667	0.6019289	-1.616417665	4.96E-02	1.62E-03	-89.34651221
503	LOC387646	7.6868062	7.1522986	7.9139132	5.1531951	1.2054667	0.6019289	-1.012391504	5.40E-02	1.03E-02	-89.34651221
504	C6orf136	7.7015384	7.08238	7.4620859	1.0866873	1.2054667	0.6019289	-1.607515823	4.96E-02	1.66E-03	-89.29150746
505	PYCRL	7.2389721	7.8578854	7.6804979	6.8406623	1.2054667	0.6019289	-0.819098469	8.62E-02	2.76E-02	-88.95669037
506	HEATR7A	7.671922	8.3888011	7.2279137	5.5063453	1.2054667	0.6019289	-0.998030885	5.54E-02	1.10E-02	-88.42946762
507	DTNBP1	7.671922	7.1522986	7.9563845	5.7241063	1.2054667	0.6019289	-0.943387389	5.98E-02	1.38E-02	-88.42946762
508	MAP3K6	7.0676142	8.2784691	9.0996286	6.5675757	1.2054667	0.6019289	-0.933178137	6.11E-02	1.45E-02	-88.38228495
509	CDH24	7.1770729	7.6640611	7.1074578	1.0866873	1.2054667	0.6019289	-1.584225542	4.96E-02	1.78E-03	-87.9489505
510	LRWD1	7.9561744	7.6640611	7.2046135	4.3788962	1.2054667	0.6019289	-1.121241482	5.03E-02	6.95E-03	-87.9489505
511	SH2B2	7.2788106	7.6640611	8.3020771	5.0495858	1.2054667	0.6019289	-1.054710393	5.19E-02	8.88E-03	-87.9489505
512	DISP1	7.5305672	7.6317881	7.273415	1.0866873	1.2054667	0.6019289	-1.641610762	4.96E-02	1.49E-03	-87.05648639
513	DGUOK	9.625257	7.6480149	7.1323668	7.8958605	1.2054667	0.6019289	-0.788873062	9.64E-02	3.32E-02	-86.97616394
514	KAT5	9.3725567	7.4768994	7.6463154	6.1822306	1.2054667	0.6019289	-0.978358618	5.65E-02	1.18E-02	-86.87376615
515	ADCY2	7.6416849	7.2189854	8.4969013	5.9712523	1.2054667	0.6019289	-0.945201282	5.96E-02	1.37E-02	-86.59538116
516	GABRP	6.4876101	11.6418829	7.5198657	1.0866873	1.2054667	0.6019289	-1.420407921	4.96E-02	2.88E-03	-86.4131138
517	HPDL	7.5139709	7.9653908	6.2829045	1.0866873	1.2054667	0.6019289	-1.465928616	4.96E-02	2.51E-03	-86.06075619
518	MECR	7.6108005	7.3237074	7.1323668	1.0866873	1.2054667	0.6019289	-1.603389592	4.96E-02	1.69E-03	-84.76129852
519	ARHGEF40	7.5951068	7.6153768	7.4423001	6.0805901	1.2054667	0.6019289	-0.896457	6.69E-02	1.75E-02	-83.84425872
520	CYP4F30P	7.2186326	7.5819833	7.9563845	5.5826351	1.2054667	0.6019289	-0.959501561	5.81E-02	1.28E-02	-83.0850306
521	HEBP2	8.5996216	8.1589958	6.976024	4.9379926	1.2054667	0.6019289	-1.090137131	5.10E-02	7.81E-03	-82.94568721
522	SLC5A6	9.1649884	9.5381761	6.976024	6.7770801	1.2054667	0.6019289	-0.969653314	5.72E-02	1.23E-02	-82.94568721
523	RGPD1	7.5305672	7.4586165	7.0821113	1.0866873	1.2054667	0.6019289	-1.603753769	4.96E-02	1.68E-03	-82.82125551
524	ECI1	8.234634	7.4586165	6.861515	1.0866873	1.2054667	0.6019289	-1.562951081	4.96E-02	1.90E-03	-82.82125551
525	XPO5	8.8906661	8.731048	7.4423001	1.0866873	1.2054667	7.5859707	-0.850734045	7.66E-02	2.25E-02	-81.88985198
526	DPH2	6.9491661	7.7265191	7.4018955	1.0866873	1.2054667	0.6019289	-1.580392082	4.96E-02	1.79E-03	-81.41581601
527	EPB41	6.9491661	7.8297091	6.976024	1.0866873	1.2054667	0.6019289	-1.534209702	4.96E-02	2.04E-03	-81.41581601
528	WDR44	7.5469748	7.5303978	8.2114624	5.9712523	1.2054667	0.6019289	-0.945566274	5.96E-02	1.36E-02	-81.09314574
529	TULP4	7.2983248	8.0654383	7.5386226	6.3662802	1.2054667	0.6019289	-0.877030927	7.04E-02	1.97E-02	-80.62503437
530	LOC388692	7.6108005	6.9314777	7.8994736	6.8406623	1.2054667	0.6019289	-0.797962539	9.37E-02	3.16E-02	-80.42369814
531	VARS2	7.5305672	7.0089004	7.0563116	1.0866873	1.2054667	0.6019289	-1.55714433	4.96E-02	1.92E-03	-80.17611035
532	KIAA1161	7.5305672	7.4586165	7.7138893	7.147675	1.2054667	0.6019289	-0.784061636	9.82E-02	3.43E-02	-80.17611035
533	PCBD2	7.4101728	7.3033622	7.6972902	1.0866873	2.5373444	0.6019289	-1.394115092	4.96E-02	3.04E-03	-80.086405
534	SLC4A3	6.9242634	8.9431715	7.8250252	6.0269554	1.2054667	0.6019289	-0.949358564	5.91E-02	1.33E-02	-80.02253901
535	GPIHBP1	7.6568826	6.9047187	6.9482372	1.0866873	1.2054667	0.6019289	-1.52816644	4.96E-02	2.08E-03	-78.94575618
536	LOC283663	7.8411348	6.9047187	8.5716641	4.8170878	1.2054667	0.6019289	-1.079098437	5.13E-02	8.16E-03	-78.94575618
537	METTL1	7.6868062	7.3830764	5.7236017	1.0866873	1.2054667	0.6019289	-1.35841738	4.96E-02	3.36E-03	-78.59627948
538	DCTN5	7.4971815	7.2617905	7.9840197	5.7241063	1.2054667	0.6019289	-0.941606189	6.00E-02	1.39E-02	-78.34204321
539	CHCHD6	8.3038528	7.926009	6.8910052	6.4501951	1.2054667	0.6019289	-0.875459502	7.07E-02	1.98E-02	-78.19889362
540	FAM160B2	8.9287302	8.4079855	6.8910052	7.268205	1.2054667	0.6019289	-0.846092007	7.77E-02	2.31E-02	-78.19889362
541	PLEKHG4	7.8675036	7.3635569	6.0316576	1.0866873	1.2054667	0.6019289	-1.413178236	4.96E-02	2.92E-03	-77.54004108
542	POM121	7.2788106	7.3237074	7.481604	1.0866873	1.2054667	0.6019289	-1.619674349	4.96E-02	1.60E-03	-77.50069481
543	MTERFD2	8.2745933	7.0583001	7.481604	6.5294995	1.2054667	0.6019289	-0.850886516	7.65E-02	2.25E-02	-77.50069481
544	RAB11FIP5	7.3553323	6.8774542	7.7465254	1.0866873	1.2054667	0.6019289	-1.564388351	4.96E-02	1.89E-03	-77.46782283
545	FUT4	7.5305672	6.6706551	7.3603269	1.0866873	1.2054667	0.6019289	-1.526606869	4.96E-02	2.10E-03	-77.36663297
546	LMBR1	7.373845	7.4768994	7.5571389	5.8529567	1.2054667	0.6019289	-0.907892186	6.52E-02	1.65E-02	-77.24837461
547	WDR5	7.3553323	7.4768994	6.4507011	1.0866873	1.2054667	0.6019289	-1.485089658	4.96E-02	2.35E-03	-77.09925115
548	AP1S1	8.9224556	7.7265191	6.861515	6.6046733	1.2054667	0.6019289	-0.874595489	7.09E-02	1.99E-02	-76.61665111
549	CREB5	8.2244688	7.5127845	6.861515	7.0702087	1.2054667	0.6019289	-0.781181471	9.95E-02	3.49E-02	-76.61665111
550	PTPN6	6.7078705	7.3437697	8.1022182	1.0866873	1.2054667	0.6019289	-1.529250327	4.96E-02	2.07E-03	-76.4838051
551	TMCO3	8.6984102	7.4586165	6.861515	7.1971015	1.2054667	0.6019289	-0.787985178	9.68E-02	3.35E-02	-76.27560445
552	RECK	8.5996216	6.8496647	7.7625708	7.3578678	1.2054667	0.6019289	-0.784078996	9.82E-02	3.43E-02	-75.9898986
553	ELP3	7.6416849	7.3237074	6.6010094	1.0866873	1.2054667	0.6019289	-1.512987677	4.96E-02	2.14E-03	-75.42757164
554	C1orf216	7.7161217	7.2617905	7.4423001	6.9015613	1.2054667	0.6019289	-0.792649967	9.52E-02	3.25E-02	-75.41781298
555	SETD8	11.5698646	12.0224811	12.1348465	5.7899671	6.6483084	0.6019289	-1.338134765	4.96E-02	3.53E-03	-75.1923537
556	SCGB3A1	6.5861495	12.0456339	7.3175252	1.0866873	1.2054667	0.6019289	-1.403479681	4.96E-02	3.00E-03	-75.10504189
557	UCK2	6.9736463	8.309406	6.8314096	1.0866873	1.2054667	0.6019289	-1.503785059	4.96E-02	2.19E-03	-75.03442075
558	LOC440335	7.0676142	10.5175668	6.8314096	1.0866873	1.2054667	0.6019289	-1.446313563	4.96E-02	2.69E-03	-75.03442075
559	VTI1B	8.1404613	7.6799309	6.8314096	5.5826351	1.2054667	0.6019289	-0.947296514	5.93E-02	1.35E-02	-75.03442075
560	SETDB1	7.9061745	7.5819833	6.8314096	5.5826351	1.2054667	0.6019289	-0.929131247	6.15E-02	1.48E-02	-75.03442075
561	FBXL18	7.4279993	9.2711329	7.3390847	5.5826351	1.2054667	0.6019289	-1.019029046	5.34E-02	1.00E-02	-74.67392472
562	MVK	8.2244688	7.3033622	6.4507011	1.0866873	1.2054667	0.6019289	-1.479685689	4.96E-02	2.42E-03	-74.37134082
563	ZNF668	7.2983248	7.1522986	7.4018955	1.0866873	1.2054667	0.6019289	-1.598622483	4.96E-02	1.70E-03	-74.1121141
564	CDH1	7.2983248	9.1047412	6.6010094	1.0866873	1.2054667	0.6019289	-1.481949348	4.96E-02	2.39E-03	-74.1121141
565	CRCP	7.2983248	7.4213407	8.0245047	1.0866873	1.2054667	2.9363609	-1.328977546	4.96E-02	3.63E-03	-74.1121141
566	SHROOM1	8.1296079	7.8154118	6.8006628	4.6851838	1.2054667	0.6019289	-1.064598297	5.14E-02	8.52E-03	-73.45220328
567	PWWP2B	6.8468682	7.4023354	7.8552671	4.8170878	1.2054667	0.6019289	-1.01121709	5.42E-02	1.03E-02	-73.3573053
568	WDR13	7.5469748	7.4023354	6.9199049	6.1323043	1.2054667	0.6019289	-0.841676272	7.89E-02	2.38E-02	-73.3573053
569	DFNB31	6.7928648	7.2617905	8.151795	1.0866873	1.2054667	0.6019289	-1.534925226	4.96E-02	2.02E-03	-73.05625505
570	LOC158435	7.5951068	6.7924268	7.5754206	5.4258059	1.2054667	0.6019289	-0.927265603	6.17E-02	1.49E-02	-73.03407959
571	SLC2A8	7.0676142	7.4586165	7.3812609	6.6408414	1.2054667	0.6019289	-0.790027729	9.60E-02	3.30E-02	-72.29350892
572	DPP3	8.1619262	7.2617905	6.4507011	1.0866873	1.2054667	0.6019289	-1.477407095	4.96E-02	2.44E-03	-72.2588875
573	DKC1	6.9491661	8.1476275	6.7692467	1.0866873	1.2054667	0.6019289	-1.496754126	4.96E-02	2.25E-03	-71.86999955
574	ABLIM3	8.234634	6.7629335	7.5386226	5.9712523	1.2054667	0.6019289	-0.89353122	6.72E-02	1.78E-02	-71.55618601
575	PPP4C	7.943836	7.3635569	7.273415	4.1976103	1.2054667	0.6019289	-1.130796382	5.01E-02	6.74E-03	-71.41178272
576	PPARG	10.2590653	7.3635569	7.2279137	5.8529567	1.2054667	0.6019289	-1.007762246	5.44E-02	1.05E-02	-71.41178272
577	ANKS3	7.6416849	7.3635569	6.861515	6.5675757	1.2054667	0.6019289	-0.79394253	9.48E-02	3.22E-02	-71.41178272
578	S100A3	7.2389721	8.3195726	5.5929159	1.0866873	1.2054667	0.6019289	-1.332050336	4.96E-02	3.60E-03	-71.12499591
579	TET2	7.2389721	7.0089004	8.3976469	1.0866873	6.9073747	0.6019289	-0.803877945	9.09E-02	3.02E-02	-71.12499591
580	BAIAP2L1	9.2068962	12.0654034	9.0805542	5.6551006	4.4251522	2.9363609	-1.154170686	4.99E-02	6.34E-03	-70.72720119
581	GCHFR	7.4801945	6.4662577	7.2279137	1.0866873	1.2054667	0.6019289	-1.482189174	4.96E-02	2.39E-03	-70.58190233
582	SPEG	6.5540448	8.6767186	7.2279137	1.0866873	1.2054667	0.6019289	-1.479590603	4.96E-02	2.43E-03	-70.58190233
583	SCAMP3	7.5139709	7.8154118	6.7371315	6.6046733	1.2054667	0.6019289	-0.799918713	9.27E-02	3.11E-02	-70.28781043
